trial,seed,N,T,success,runtime_s,recovered_key,returncode
2028,200000012027,12,2000000,1,55.019,4F4E4D494B52,0
2029,200000012028,12,2000000,1,52.291,4F4E4D494B52,0
2030,200000012029,12,2000000,1,57.369,4F4E4D494B52,0
2031,200000012030,12,2000000,1,55.874,4F4E4D494B52,0
2032,200000012031,12,2000000,1,52.709,4F4E4D494B52,0
2033,200000012032,12,2000000,1,52.180,4F4E4D494B52,0
2034,200000012033,12,2000000,1,53.178,4F4E4D494B52,0
2035,200000012034,12,2000000,1,52.488,4F4E4D494B52,0
2036,200000012035,12,2000000,1,54.043,4F4E4D494B52,0
2037,200000012036,12,2000000,1,51.843,4F4E4D494B52,0
2038,200000012037,12,2000000,1,54.102,4F4E4D494B52,0
2039,200000012038,12,2000000,1,56.025,4F4E4D494B52,0
2040,200000012039,12,2000000,1,55.401,4F4E4D494B52,0
2041,200000012040,12,2000000,1,51.542,4F4E4D494B52,0
2042,200000012041,12,2000000,1,55.951,4F4E4D494B52,0
2043,200000012042,12,2000000,1,52.352,4F4E4D494B52,0
2044,200000012043,12,2000000,1,53.147,4F4E4D494B52,0
2045,200000012044,12,2000000,1,55.037,4F4E4D494B52,0
2046,200000012045,12,2000000,1,52.122,4F4E4D494B52,0
2047,200000012046,12,2000000,1,54.901,4F4E4D494B52,0
2048,200000012047,12,2000000,1,53.304,4F4E4D494B52,0
2049,200000012048,12,2000000,1,53.978,4F4E4D494B52,0
2050,200000012049,12,2000000,1,55.752,4F4E4D494B52,0
2051,200000016000,16,2000000,1,63.224,4F4E4D494B52,0
2052,200000016001,16,2000000,1,61.860,4F4E4D494B52,0
2053,200000016002,16,2000000,1,58.276,4F4E4D494B52,0
2054,200000016003,16,2000000,1,64.704,4F4E4D494B52,0
2055,200000016004,16,2000000,1,63.551,4F4E4D494B52,0
2056,200000016005,16,2000000,1,64.638,4F4E4D494B52,0
2057,200000016006,16,2000000,1,62.921,4F4E4D494B52,0
2058,200000016007,16,2000000,1,62.120,4F4E4D494B52,0
2059,200000016008,16,2000000,1,59.839,4F4E4D494B52,0
2060,200000016009,16,2000000,1,62.350,4F4E4D494B52,0
2061,200000016010,16,2000000,1,63.434,4F4E4D494B52,0
2062,200000016011,16,2000000,1,65.237,4F4E4D494B52,0
2063,200000016012,16,2000000,1,60.256,4F4E4D494B52,0
2064,200000016013,16,2000000,1,59.990,4F4E4D494B52,0
2065,200000016014,16,2000000,1,64.652,4F4E4D494B52,0
2066,200000016015,16,2000000,1,62.737,4F4E4D494B52,0
2067,200000016016,16,2000000,1,65.279,4F4E4D494B52,0
2068,200000016017,16,2000000,1,64.222,4F4E4D494B52,0
2069,200000016018,16,2000000,0,62.405,,1
2070,200000016019,16,2000000,1,62.852,4F4E4D494B52,0
2071,200000016020,16,2000000,1,63.149,4F4E4D494B52,0
2072,200000016021,16,2000000,1,63.467,4F4E4D494B52,0
2073,200000016022,16,2000000,1,65.006,4F4E4D494B52,0
2074,200000016023,16,2000000,1,65.019,4F4E4D494B52,0
2075,200000016024,16,2000000,1,60.152,4F4E4D494B52,0
2076,200000016025,16,2000000,1,68.019,4F4E4D494B52,0
2077,200000016026,16,2000000,1,67.183,4F4E4D494B52,0
2078,200000016027,16,2000000,0,60.108,,1
2079,200000016028,16,2000000,1,61.379,4F4E4D494B52,0
2080,200000016029,16,2000000,1,62.647,4F4E4D494B52,0
2081,200000016030,16,2000000,1,63.984,4F4E4D494B52,0
2082,200000016031,16,2000000,1,61.534,4F4E4D494B52,0
2083,200000016032,16,2000000,1,60.328,4F4E4D494B52,0
2084,200000016033,16,2000000,1,60.990,4F4E4D494B52,0
2085,200000016034,16,2000000,1,62.979,4F4E4D494B52,0
2086,200000016035,16,2000000,1,60.063,4F4E4D494B52,0
2087,200000016036,16,2000000,1,62.711,4F4E4D494B52,0
2088,200000016037,16,2000000,1,64.839,4F4E4D494B52,0
2089,200000016038,16,2000000,1,60.991,4F4E4D494B52,0
2090,200000016039,16,2000000,1,61.914,4F4E4D494B52,0
2091,200000016040,16,2000000,1,61.952,4F4E4D494B52,0
2092,200000016041,16,2000000,1,62.690,4F4E4D494B52,0
2093,200000016042,16,2000000,1,66.329,4F4E4D494B52,0
2094,200000016043,16,2000000,1,64.567,4F4E4D494B52,0
2095,200000016044,16,2000000,1,63.765,4F4E4D494B52,0
2096,200000016045,16,2000000,1,60.788,4F4E4D494B52,0
2097,200000016046,16,2000000,1,60.055,4F4E4D494B52,0
2098,200000016047,16,2000000,1,64.585,4F4E4D494B52,0
2099,200000016048,16,2000000,1,63.149,4F4E4D494B52,0
2100,200000016049,16,2000000,1,61.846,4F4E4D494B52,0
2101,200000020000,20,2000000,1,74.662,4F4E4D494B52,0
2102,200000020001,20,2000000,1,75.009,4F4E4D494B52,0
2103,200000020002,20,2000000,1,71.371,4F4E4D494B52,0
2104,200000020003,20,2000000,1,75.901,4F4E4D494B52,0
2105,200000020004,20,2000000,1,71.592,4F4E4D494B52,0
2106,200000020005,20,2000000,1,73.564,4F4E4D494B52,0
2107,200000020006,20,2000000,1,70.939,4F4E4D494B52,0
2108,200000020007,20,2000000,1,73.524,4F4E4D494B52,0
2109,200000020008,20,2000000,1,73.838,4F4E4D494B52,0
2110,200000020009,20,2000000,1,71.541,4F4E4D494B52,0
2111,200000020010,20,2000000,1,70.394,4F4E4D494B52,0
2112,200000020011,20,2000000,1,72.541,4F4E4D494B52,0
2113,200000020012,20,2000000,1,77.727,4F4E4D494B52,0
2114,200000020013,20,2000000,1,75.759,4F4E4D494B52,0
2115,200000020014,20,2000000,1,69.590,4F4E4D494B52,0
2116,200000020015,20,2000000,1,73.841,4F4E4D494B52,0
2117,200000020016,20,2000000,1,73.251,4F4E4D494B52,0
2118,200000020017,20,2000000,1,73.204,4F4E4D494B52,0
2119,200000020018,20,2000000,1,73.293,4F4E4D494B52,0
2120,200000020019,20,2000000,1,71.577,4F4E4D494B52,0
2121,200000020020,20,2000000,1,72.096,4F4E4D494B52,0
2122,200000020021,20,2000000,1,73.142,4F4E4D494B52,0
2123,200000020022,20,2000000,1,74.015,4F4E4D494B52,0
2124,200000020023,20,2000000,1,71.249,4F4E4D494B52,0
2125,200000020024,20,2000000,1,69.788,4F4E4D494B52,0
2126,200000020025,20,2000000,1,73.509,4F4E4D494B52,0
2127,200000020026,20,2000000,1,73.714,4F4E4D494B52,0
2128,200000020027,20,2000000,1,73.647,4F4E4D494B52,0
2129,200000020028,20,2000000,1,75.794,4F4E4D494B52,0
2130,200000020029,20,2000000,1,72.086,4F4E4D494B52,0
2131,200000020030,20,2000000,1,69.065,4F4E4D494B52,0
2132,200000020031,20,2000000,1,70.394,4F4E4D494B52,0
2133,200000020032,20,2000000,1,73.207,4F4E4D494B52,0
2134,200000020033,20,2000000,0,72.637,,1
2135,200000020034,20,2000000,1,73.666,4F4E4D494B52,0
2136,200000020035,20,2000000,1,70.665,4F4E4D494B52,0
2137,200000020036,20,2000000,1,72.458,4F4E4D494B52,0
2138,200000020037,20,2000000,1,70.839,4F4E4D494B52,0
2139,200000020038,20,2000000,1,71.326,4F4E4D494B52,0
2140,200000020039,20,2000000,1,70.753,4F4E4D494B52,0
2141,200000020040,20,2000000,1,71.003,4F4E4D494B52,0
2142,200000020041,20,2000000,1,70.989,4F4E4D494B52,0
2143,200000020042,20,2000000,1,77.134,4F4E4D494B52,0
2144,200000020043,20,2000000,1,70.383,4F4E4D494B52,0
2145,200000020044,20,2000000,1,68.655,4F4E4D494B52,0
2146,200000020045,20,2000000,1,69.994,4F4E4D494B52,0
2147,200000020046,20,2000000,1,70.068,4F4E4D494B52,0
2148,200000020047,20,2000000,1,71.503,4F4E4D494B52,0
2149,200000020048,20,2000000,1,72.047,4F4E4D494B52,0
2150,200000020049,20,2000000,1,71.702,4F4E4D494B52,0
2151,200000024000,24,2000000,1,79.897,4F4E4D494B52,0
2152,200000024001,24,2000000,1,78.513,4F4E4D494B52,0
2153,200000024002,24,2000000,1,78.910,4F4E4D494B52,0
2154,200000024003,24,2000000,1,84.423,4F4E4D494B52,0
2155,200000024004,24,2000000,1,78.591,4F4E4D494B52,0
2156,200000024005,24,2000000,1,84.939,4F4E4D494B52,0
2157,200000024006,24,2000000,1,79.635,4F4E4D494B52,0
2158,200000024007,24,2000000,1,78.682,4F4E4D494B52,0
2159,200000024008,24,2000000,1,78.385,4F4E4D494B52,0
2160,200000024009,24,2000000,1,78.564,4F4E4D494B52,0
2161,200000024010,24,2000000,1,80.944,4F4E4D494B52,0
2162,200000024011,24,2000000,1,85.141,4F4E4D494B52,0
2163,200000024012,24,2000000,1,82.517,4F4E4D494B52,0
2164,200000024013,24,2000000,1,79.717,4F4E4D494B52,0
2165,200000024014,24,2000000,1,81.351,4F4E4D494B52,0
2166,200000024015,24,2000000,1,82.012,4F4E4D494B52,0
2167,200000024016,24,2000000,1,81.364,4F4E4D494B52,0
2168,200000024017,24,2000000,1,86.488,4F4E4D494B52,0
2169,200000024018,24,2000000,1,75.806,4F4E4D494B52,0
2170,200000024019,24,2000000,1,84.064,4F4E4D494B52,0
2171,200000024020,24,2000000,1,85.430,4F4E4D494B52,0
2172,200000024021,24,2000000,1,84.142,4F4E4D494B52,0
2173,200000024022,24,2000000,1,78.297,4F4E4D494B52,0
2174,200000024023,24,2000000,1,75.616,4F4E4D494B52,0
2175,200000024024,24,2000000,1,77.984,4F4E4D494B52,0
2176,200000024025,24,2000000,1,83.277,4F4E4D494B52,0
2177,200000024026,24,2000000,1,77.227,4F4E4D494B52,0
2178,200000024027,24,2000000,1,81.983,4F4E4D494B52,0
2179,200000024028,24,2000000,1,80.694,4F4E4D494B52,0
2180,200000024029,24,2000000,1,82.131,4F4E4D494B52,0
2181,200000024030,24,2000000,1,80.632,4F4E4D494B52,0
2182,200000024031,24,2000000,1,79.430,4F4E4D494B52,0
2183,200000024032,24,2000000,1,81.427,4F4E4D494B52,0
2184,200000024033,24,2000000,1,81.954,4F4E4D494B52,0
2185,200000024034,24,2000000,1,78.567,4F4E4D494B52,0
2186,200000024035,24,2000000,1,77.722,4F4E4D494B52,0
2187,200000024036,24,2000000,1,86.117,4F4E4D494B52,0
2188,200000024037,24,2000000,1,82.292,4F4E4D494B52,0
2189,200000024038,24,2000000,1,78.324,4F4E4D494B52,0
2190,200000024039,24,2000000,1,80.863,4F4E4D494B52,0
2191,200000024040,24,2000000,1,81.123,4F4E4D494B52,0
2192,200000024041,24,2000000,1,80.194,4F4E4D494B52,0
2193,200000024042,24,2000000,1,83.606,4F4E4D494B52,0
2194,200000024043,24,2000000,1,80.882,4F4E4D494B52,0
2195,200000024044,24,2000000,1,84.318,4F4E4D494B52,0
2196,200000024045,24,2000000,1,80.348,4F4E4D494B52,0
2197,200000024046,24,2000000,1,77.973,4F4E4D494B52,0
2198,200000024047,24,2000000,1,80.868,4F4E4D494B52,0
2199,200000024048,24,2000000,1,74.907,4F4E4D494B52,0
2200,200000024049,24,2000000,1,83.851,4F4E4D494B52,0
2201,200000032000,32,2000000,1,103.561,4F4E4D494B52,0
2202,200000032001,32,2000000,1,106.766,4F4E4D494B52,0
2203,200000032002,32,2000000,1,102.264,4F4E4D494B52,0
2204,200000032003,32,2000000,1,100.764,4F4E4D494B52,0
2205,200000032004,32,2000000,1,94.640,4F4E4D494B52,0
2206,200000032005,32,2000000,1,100.698,4F4E4D494B52,0
2207,200000032006,32,2000000,1,105.320,4F4E4D494B52,0
2208,200000032007,32,2000000,1,98.253,4F4E4D494B52,0
2209,200000032008,32,2000000,1,94.213,4F4E4D494B52,0
2210,200000032009,32,2000000,1,107.749,4F4E4D494B52,0
2211,200000032010,32,2000000,1,103.878,4F4E4D494B52,0
2212,200000032011,32,2000000,1,108.638,4F4E4D494B52,0
2213,200000032012,32,2000000,1,105.985,4F4E4D494B52,0
2214,200000032013,32,2000000,1,99.359,4F4E4D494B52,0
2215,200000032014,32,2000000,1,97.573,4F4E4D494B52,0
2216,200000032015,32,2000000,1,102.853,4F4E4D494B52,0
2217,200000032016,32,2000000,1,107.129,4F4E4D494B52,0
2218,200000032017,32,2000000,1,100.240,4F4E4D494B52,0
2219,200000032018,32,2000000,1,98.852,4F4E4D494B52,0
2220,200000032019,32,2000000,1,106.566,4F4E4D494B52,0
2221,200000032020,32,2000000,1,98.227,4F4E4D494B52,0
2222,200000032021,32,2000000,1,113.451,4F4E4D494B52,0
2223,200000032022,32,2000000,1,97.314,4F4E4D494B52,0
2224,200000032023,32,2000000,1,104.036,4F4E4D494B52,0
2225,200000032024,32,2000000,1,100.879,4F4E4D494B52,0
2226,200000032025,32,2000000,1,94.242,4F4E4D494B52,0
2227,200000032026,32,2000000,1,103.576,4F4E4D494B52,0
2228,200000032027,32,2000000,1,101.613,4F4E4D494B52,0
2229,200000032028,32,2000000,1,106.008,4F4E4D494B52,0
2230,200000032029,32,2000000,1,98.026,4F4E4D494B52,0
2231,200000032030,32,2000000,1,100.132,4F4E4D494B52,0
2232,200000032031,32,2000000,1,101.107,4F4E4D494B52,0
2233,200000032032,32,2000000,1,100.515,4F4E4D494B52,0
2234,200000032033,32,2000000,1,106.667,4F4E4D494B52,0
2235,200000032034,32,2000000,1,102.754,4F4E4D494B52,0
2236,200000032035,32,2000000,1,104.900,4F4E4D494B52,0
2237,200000032036,32,2000000,1,98.382,4F4E4D494B52,0
2238,200000032037,32,2000000,1,105.082,4F4E4D494B52,0
2239,200000032038,32,2000000,1,102.310,4F4E4D494B52,0
2240,200000032039,32,2000000,1,103.430,4F4E4D494B52,0
2241,200000032040,32,2000000,1,107.505,4F4E4D494B52,0
2242,200000032041,32,2000000,1,106.332,4F4E4D494B52,0
2243,200000032042,32,2000000,1,104.204,4F4E4D494B52,0
2244,200000032043,32,2000000,1,100.486,4F4E4D494B52,0
2245,200000032044,32,2000000,1,105.632,4F4E4D494B52,0
2246,200000032045,32,2000000,1,98.849,4F4E4D494B52,0
2247,200000032046,32,2000000,1,107.126,4F4E4D494B52,0
2248,200000032047,32,2000000,1,102.048,4F4E4D494B52,0
2249,200000032048,32,2000000,1,106.339,4F4E4D494B52,0
2250,200000032049,32,2000000,1,104.134,4F4E4D494B52,0
2251,300000004000,4,3000000,0,72.921,,1
2252,300000004001,4,3000000,0,70.633,,1
2253,300000004002,4,3000000,0,66.447,,1
2254,300000004003,4,3000000,0,66.091,,1
2255,300000004004,4,3000000,1,65.498,4F4E4D494B52,0
2256,300000004005,4,3000000,0,66.928,,1
2257,300000004006,4,3000000,0,68.646,,1
2258,300000004007,4,3000000,0,67.756,,1
2259,300000004008,4,3000000,0,64.702,,1
2260,300000004009,4,3000000,0,70.423,,1
2261,300000004010,4,3000000,0,66.031,,1
2262,300000004011,4,3000000,0,69.383,,1
2263,300000004012,4,3000000,0,66.033,,1
2264,300000004013,4,3000000,0,68.855,,1
2265,300000004014,4,3000000,1,64.415,4F4E4D494B52,0
2266,300000004015,4,3000000,0,67.545,,1
2267,300000004016,4,3000000,0,65.737,,1
2268,300000004017,4,3000000,0,68.401,,1
2269,300000004018,4,3000000,0,69.935,,1
2270,300000004019,4,3000000,0,67.298,,1
2271,300000004020,4,3000000,0,65.608,,1
2272,300000004021,4,3000000,0,71.725,,1
2273,300000004022,4,3000000,1,65.368,4F4E4D494B52,0
2274,300000004023,4,3000000,0,69.230,,1
2275,300000004024,4,3000000,0,70.949,,1
2276,300000004025,4,3000000,0,69.431,,1
2277,300000004026,4,3000000,0,68.512,,1
2278,300000004027,4,3000000,0,68.046,,1
2279,300000004028,4,3000000,0,65.973,,1
2280,300000004029,4,3000000,0,65.963,,1
2281,300000004030,4,3000000,0,67.998,,1
2282,300000004031,4,3000000,0,64.633,,1
2283,300000004032,4,3000000,0,65.377,,1
2284,300000004033,4,3000000,0,67.821,,1
2285,300000004034,4,3000000,1,65.739,4F4E4D494B52,0
2286,300000004035,4,3000000,0,65.796,,1
2287,300000004036,4,3000000,0,69.417,,1
2288,300000004037,4,3000000,0,69.351,,1
2289,300000004038,4,3000000,0,67.402,,1
2290,300000004039,4,3000000,0,65.685,,1
2291,300000004040,4,3000000,1,67.229,4F4E4D494B52,0
2292,300000004041,4,3000000,0,69.353,,1
2293,300000004042,4,3000000,0,70.567,,1
2294,300000004043,4,3000000,0,67.730,,1
2295,300000004044,4,3000000,0,67.337,,1
2296,300000004045,4,3000000,1,68.300,4F4E4D494B52,0
2297,300000004046,4,3000000,0,68.337,,1
2298,300000004047,4,3000000,1,67.006,4F4E4D494B52,0
2299,300000004048,4,3000000,0,64.145,,1
2300,300000004049,4,3000000,0,67.006,,1
2301,300000006000,6,3000000,0,65.170,,1
2302,300000006001,6,3000000,0,65.222,,1
2303,300000006002,6,3000000,0,65.931,,1
2304,300000006003,6,3000000,0,68.212,,1
2305,300000006004,6,3000000,1,61.671,4F4E4D494B52,0
2306,300000006005,6,3000000,1,64.531,4F4E4D494B52,0
2307,300000006006,6,3000000,0,67.900,,1
2308,300000006007,6,3000000,1,65.376,4F4E4D494B52,0
2309,300000006008,6,3000000,0,69.275,,1
2310,300000006009,6,3000000,1,65.331,4F4E4D494B52,0
2311,300000006010,6,3000000,1,62.710,4F4E4D494B52,0
2312,300000006011,6,3000000,1,64.741,4F4E4D494B52,0
2313,300000006012,6,3000000,1,64.015,4F4E4D494B52,0
2314,300000006013,6,3000000,0,65.053,,1
2315,300000006014,6,3000000,1,67.106,4F4E4D494B52,0
2316,300000006015,6,3000000,1,63.831,4F4E4D494B52,0
2317,300000006016,6,3000000,1,62.755,4F4E4D494B52,0
2318,300000006017,6,3000000,1,62.900,4F4E4D494B52,0
2319,300000006018,6,3000000,0,67.644,,1
2320,300000006019,6,3000000,1,64.447,4F4E4D494B52,0
2321,300000006020,6,3000000,1,66.020,4F4E4D494B52,0
2322,300000006021,6,3000000,0,67.300,,1
2323,300000006022,6,3000000,1,64.756,4F4E4D494B52,0
2324,300000006023,6,3000000,0,66.851,,1
2325,300000006024,6,3000000,1,66.216,4F4E4D494B52,0
2326,300000006025,6,3000000,0,66.899,,1
2327,300000006026,6,3000000,0,64.149,,1
2328,300000006027,6,3000000,1,62.689,4F4E4D494B52,0
2329,300000006028,6,3000000,1,62.792,4F4E4D494B52,0
2330,300000006029,6,3000000,0,65.127,,1
2331,300000006030,6,3000000,0,67.228,,1
2332,300000006031,6,3000000,1,64.031,4F4E4D494B52,0
2333,300000006032,6,3000000,0,66.809,,1
2334,300000006033,6,3000000,1,65.289,4F4E4D494B52,0
2335,300000006034,6,3000000,0,71.001,,1
2336,300000006035,6,3000000,0,67.010,,1
2337,300000006036,6,3000000,0,71.707,,1
2338,300000006037,6,3000000,1,63.211,4F4E4D494B52,0
2339,300000006038,6,3000000,0,71.561,,1
2340,300000006039,6,3000000,0,67.279,,1
2341,300000006040,6,3000000,1,63.261,4F4E4D494B52,0
2342,300000006041,6,3000000,1,64.101,4F4E4D494B52,0
2343,300000006042,6,3000000,1,64.079,4F4E4D494B52,0
2344,300000006043,6,3000000,1,61.735,4F4E4D494B52,0
2345,300000006044,6,3000000,0,68.636,,1
2346,300000006045,6,3000000,1,66.110,4F4E4D494B52,0
2347,300000006046,6,3000000,1,64.944,4F4E4D494B52,0
2348,300000006047,6,3000000,1,63.184,4F4E4D494B52,0
2349,300000006048,6,3000000,0,67.031,,1
2350,300000006049,6,3000000,0,68.600,,1
2351,300000008000,8,3000000,1,65.481,4F4E4D494B52,0
2352,300000008001,8,3000000,1,68.708,4F4E4D494B52,0
2353,300000008002,8,3000000,1,67.370,4F4E4D494B52,0
2354,300000008003,8,3000000,1,69.118,4F4E4D494B52,0
2355,300000008004,8,3000000,1,68.498,4F4E4D494B52,0
2356,300000008005,8,3000000,1,72.867,4F4E4D494B52,0
2357,300000008006,8,3000000,0,65.790,,1
2358,300000008007,8,3000000,1,66.550,4F4E4D494B52,0
2359,300000008008,8,3000000,1,65.490,4F4E4D494B52,0
2360,300000008009,8,3000000,1,66.238,4F4E4D494B52,0
2361,300000008010,8,3000000,1,68.972,4F4E4D494B52,0
2362,300000008011,8,3000000,1,67.884,4F4E4D494B52,0
2363,300000008012,8,3000000,1,70.978,4F4E4D494B52,0
2364,300000008013,8,3000000,1,68.955,4F4E4D494B52,0
2365,300000008014,8,3000000,1,70.466,4F4E4D494B52,0
2366,300000008015,8,3000000,0,70.447,,1
2367,300000008016,8,3000000,1,69.442,4F4E4D494B52,0
2368,300000008017,8,3000000,1,66.704,4F4E4D494B52,0
2369,300000008018,8,3000000,1,67.386,4F4E4D494B52,0
2370,300000008019,8,3000000,1,65.021,4F4E4D494B52,0
2371,300000008020,8,3000000,1,66.291,4F4E4D494B52,0
2372,300000008021,8,3000000,1,69.267,4F4E4D494B52,0
2373,300000008022,8,3000000,1,70.945,4F4E4D494B52,0
2374,300000008023,8,3000000,1,69.422,4F4E4D494B52,0
2375,300000008024,8,3000000,1,68.438,4F4E4D494B52,0
2376,300000008025,8,3000000,0,69.907,,1
2377,300000008026,8,3000000,1,68.935,4F4E4D494B52,0
2378,300000008027,8,3000000,0,70.235,,1
2379,300000008028,8,3000000,1,66.933,4F4E4D494B52,0
2380,300000008029,8,3000000,0,72.154,,1
2381,300000008030,8,3000000,1,69.293,4F4E4D494B52,0
2382,300000008031,8,3000000,1,67.858,4F4E4D494B52,0
2383,300000008032,8,3000000,1,68.047,4F4E4D494B52,0
2384,300000008033,8,3000000,1,70.575,4F4E4D494B52,0
2385,300000008034,8,3000000,1,68.615,4F4E4D494B52,0
2386,300000008035,8,3000000,0,69.230,,1
2387,300000008036,8,3000000,1,71.322,4F4E4D494B52,0
2388,300000008037,8,3000000,1,68.629,4F4E4D494B52,0
2389,300000008038,8,3000000,0,71.341,,1
2390,300000008039,8,3000000,0,69.799,,1
2391,300000008040,8,3000000,1,66.909,4F4E4D494B52,0
2392,300000008041,8,3000000,0,71.514,,1
2393,300000008042,8,3000000,1,67.184,4F4E4D494B52,0
2394,300000008043,8,3000000,1,68.529,4F4E4D494B52,0
2395,300000008044,8,3000000,1,68.104,4F4E4D494B52,0
2396,300000008045,8,3000000,1,69.184,4F4E4D494B52,0
2397,300000008046,8,3000000,1,66.890,4F4E4D494B52,0
2398,300000008047,8,3000000,1,69.001,4F4E4D494B52,0
2399,300000008048,8,3000000,1,67.773,4F4E4D494B52,0
2400,300000008049,8,3000000,1,66.180,4F4E4D494B52,0
2401,300000010000,10,3000000,0,75.164,,1
2402,300000010001,10,3000000,1,74.843,4F4E4D494B52,0
2403,300000010002,10,3000000,1,72.818,4F4E4D494B52,0
2404,300000010003,10,3000000,1,75.680,4F4E4D494B52,0
2405,300000010004,10,3000000,1,72.976,4F4E4D494B52,0
2406,300000010005,10,3000000,1,72.156,4F4E4D494B52,0
2407,300000010006,10,3000000,1,72.937,4F4E4D494B52,0
2408,300000010007,10,3000000,1,70.636,4F4E4D494B52,0
2409,300000010008,10,3000000,1,68.990,4F4E4D494B52,0
2410,300000010009,10,3000000,1,73.238,4F4E4D494B52,0
2411,300000010010,10,3000000,1,71.797,4F4E4D494B52,0
2412,300000010011,10,3000000,1,76.672,4F4E4D494B52,0
2413,300000010012,10,3000000,0,75.577,,1
2414,300000010013,10,3000000,1,72.601,4F4E4D494B52,0
2415,300000010014,10,3000000,1,75.356,4F4E4D494B52,0
2416,300000010015,10,3000000,1,72.356,4F4E4D494B52,0
2417,300000010016,10,3000000,1,73.288,4F4E4D494B52,0
2418,300000010017,10,3000000,1,74.067,4F4E4D494B52,0
2419,300000010018,10,3000000,0,76.331,,1
2420,300000010019,10,3000000,1,74.844,4F4E4D494B52,0
2421,300000010020,10,3000000,1,75.883,4F4E4D494B52,0
2422,300000010021,10,3000000,1,74.839,4F4E4D494B52,0
2423,300000010022,10,3000000,1,72.916,4F4E4D494B52,0
2424,300000010023,10,3000000,1,71.347,4F4E4D494B52,0
2425,300000010024,10,3000000,1,74.799,4F4E4D494B52,0
2426,300000010025,10,3000000,0,72.709,,1
2427,300000010026,10,3000000,0,74.770,,1
2428,300000010027,10,3000000,1,72.885,4F4E4D494B52,0
2429,300000010028,10,3000000,1,77.988,4F4E4D494B52,0
2430,300000010029,10,3000000,1,70.722,4F4E4D494B52,0
2431,300000010030,10,3000000,1,69.959,4F4E4D494B52,0
2432,300000010031,10,3000000,1,76.580,4F4E4D494B52,0
2433,300000010032,10,3000000,1,75.184,4F4E4D494B52,0
2434,300000010033,10,3000000,1,71.736,4F4E4D494B52,0
2435,300000010034,10,3000000,1,72.719,4F4E4D494B52,0
2436,300000010035,10,3000000,0,78.546,,1
2437,300000010036,10,3000000,1,73.941,4F4E4D494B52,0
2438,300000010037,10,3000000,1,73.047,4F4E4D494B52,0
2439,300000010038,10,3000000,1,72.788,4F4E4D494B52,0
2440,300000010039,10,3000000,1,74.912,4F4E4D494B52,0
2441,300000010040,10,3000000,1,72.045,4F4E4D494B52,0
2442,300000010041,10,3000000,1,76.549,4F4E4D494B52,0
2443,300000010042,10,3000000,1,72.801,4F4E4D494B52,0
2444,300000010043,10,3000000,1,70.854,4F4E4D494B52,0
2445,300000010044,10,3000000,1,72.679,4F4E4D494B52,0
2446,300000010045,10,3000000,1,72.599,4F4E4D494B52,0
2447,300000010046,10,3000000,1,73.375,4F4E4D494B52,0
2448,300000010047,10,3000000,1,73.126,4F4E4D494B52,0
2449,300000010048,10,3000000,0,78.117,,1
2450,300000010049,10,3000000,1,72.382,4F4E4D494B52,0
2451,300000012000,12,3000000,1,82.932,4F4E4D494B52,0
2452,300000012001,12,3000000,1,79.129,4F4E4D494B52,0
2453,300000012002,12,3000000,1,85.321,4F4E4D494B52,0
2454,300000012003,12,3000000,1,77.556,4F4E4D494B52,0
2455,300000012004,12,3000000,1,84.507,4F4E4D494B52,0
2456,300000012005,12,3000000,1,82.669,4F4E4D494B52,0
2457,300000012006,12,3000000,1,80.014,4F4E4D494B52,0
2458,300000012007,12,3000000,1,78.094,4F4E4D494B52,0
2459,300000012008,12,3000000,1,80.982,4F4E4D494B52,0
2460,300000012009,12,3000000,1,80.300,4F4E4D494B52,0
2461,300000012010,12,3000000,1,81.334,4F4E4D494B52,0
2462,300000012011,12,3000000,1,77.331,4F4E4D494B52,0
2463,300000012012,12,3000000,1,78.129,4F4E4D494B52,0
2464,300000012013,12,3000000,1,77.386,4F4E4D494B52,0
2465,300000012014,12,3000000,1,78.263,4F4E4D494B52,0
2466,300000012015,12,3000000,1,82.371,4F4E4D494B52,0
2467,300000012016,12,3000000,1,82.737,4F4E4D494B52,0
2468,300000012017,12,3000000,1,77.227,4F4E4D494B52,0
2469,300000012018,12,3000000,1,80.029,4F4E4D494B52,0
2470,300000012019,12,3000000,0,84.437,,1
2471,300000012020,12,3000000,1,78.121,4F4E4D494B52,0
2472,300000012021,12,3000000,1,78.314,4F4E4D494B52,0
2473,300000012022,12,3000000,0,77.619,,1
2474,300000012023,12,3000000,1,83.981,4F4E4D494B52,0
2475,300000012024,12,3000000,1,79.139,4F4E4D494B52,0
2476,300000012025,12,3000000,1,82.289,4F4E4D494B52,0
2477,300000012026,12,3000000,1,77.636,4F4E4D494B52,0
2478,300000012027,12,3000000,1,82.579,4F4E4D494B52,0
2479,300000012028,12,3000000,1,80.771,4F4E4D494B52,0
2480,300000012029,12,3000000,1,78.668,4F4E4D494B52,0
2481,300000012030,12,3000000,1,83.242,4F4E4D494B52,0
2482,300000012031,12,3000000,1,78.021,4F4E4D494B52,0
2483,300000012032,12,3000000,1,80.540,4F4E4D494B52,0
2484,300000012033,12,3000000,1,83.364,4F4E4D494B52,0
2485,300000012034,12,3000000,1,80.571,4F4E4D494B52,0
2486,300000012035,12,3000000,1,76.850,4F4E4D494B52,0
2487,300000012036,12,3000000,1,77.007,4F4E4D494B52,0
2488,300000012037,12,3000000,1,77.559,4F4E4D494B52,0
